generated_at,day,city,var,horizon_hours,mae,rmse,bias
2025-08-19T12:29:26Z,2025-08-19,Cape Town,temperature_2m,4,2.5,2.5,2.5
2025-08-19T12:29:26Z,2025-08-19,Cape Town,temperature_2m,5,2.5,2.5,2.5
2025-08-19T12:29:26Z,2025-08-19,Cape Town,temperature_2m,6,2.5,2.5,2.5
2025-08-19T12:29:26Z,2025-08-19,Cape Town,temperature_2m,7,2.3000000000000007,2.3000000000000007,2.3000000000000007
2025-08-19T12:29:26Z,2025-08-19,Cape Town,temperature_2m,8,2.3000000000000007,2.3000000000000007,2.3000000000000007
2025-08-19T12:29:26Z,2025-08-19,Cape Town,temperature_2m,9,2.3000000000000007,2.3000000000000007,2.3000000000000007
2025-08-19T12:29:26Z,2025-08-19,Cape Town,temperature_2m,10,2.3000000000000007,2.3000000000000007,2.3000000000000007
2025-08-19T12:29:26Z,2025-08-19,Cape Town,temperature_2m,11,2.3000000000000007,2.3000000000000007,2.3000000000000007
2025-08-19T12:29:26Z,2025-08-19,Cape Town,temperature_2m,12,2.3000000000000007,2.3000000000000007,2.3000000000000007
2025-08-19T12:29:26Z,2025-08-19,Cape Town,temperature_2m,13,2.3000000000000007,2.3000000000000007,2.3000000000000007
2025-08-19T12:29:26Z,2025-08-19,Cape Town,temperature_2m,14,2.4000000000000004,2.4000000000000004,2.4000000000000004
2025-08-19T12:29:26Z,2025-08-19,Cape Town,temperature_2m,15,2.4000000000000004,2.4000000000000004,2.4000000000000004
2025-08-19T12:29:26Z,2025-08-19,Cape Town,temperature_2m,46,2.8000000000000007,2.8000000000000007,2.8000000000000007
2025-08-19T12:29:26Z,2025-08-19,Cape Town,temperature_2m,47,2.8000000000000007,2.8000000000000007,2.8000000000000007
2025-08-19T12:29:26Z,2025-08-19,Cape Town,temperature_2m,48,2.8000000000000007,2.8000000000000007,2.8000000000000007
2025-08-19T12:29:26Z,2025-08-19,Cape Town,temperature_2m,49,2.8000000000000007,2.8000000000000007,2.8000000000000007
2025-08-19T12:29:26Z,2025-08-19,Cape Town,temperature_2m,50,2.8000000000000007,2.8000000000000007,2.8000000000000007
2025-08-19T12:29:26Z,2025-08-19,Cape Town,temperature_2m,51,2.8000000000000007,2.8000000000000007,2.8000000000000007
2025-08-19T12:29:26Z,2025-08-19,Cape Town,temperature_2m,52,2.8000000000000007,2.8000000000000007,2.8000000000000007
2025-08-19T12:29:26Z,2025-08-19,Cape Town,temperature_2m,53,2.8000000000000007,2.8000000000000007,2.8000000000000007
2025-08-19T12:29:26Z,2025-08-19,Cape Town,temperature_2m,54,2.8000000000000007,2.8000000000000007,2.8000000000000007
2025-08-19T12:29:26Z,2025-08-19,Cape Town,temperature_2m,55,2.8000000000000007,2.8000000000000007,2.8000000000000007
2025-08-19T12:29:26Z,2025-08-19,Cape Town,temperature_2m,56,2.700000000000001,2.700000000000001,2.700000000000001
2025-08-19T12:29:26Z,2025-08-19,Cape Town,wind_speed_10m,4,0.8000000000000007,0.8000000000000007,-0.8000000000000007
2025-08-19T12:29:26Z,2025-08-19,Cape Town,wind_speed_10m,5,0.8000000000000007,0.8000000000000007,-0.8000000000000007
2025-08-19T12:29:26Z,2025-08-19,Cape Town,wind_speed_10m,6,0.8000000000000007,0.8000000000000007,-0.8000000000000007
2025-08-19T12:29:26Z,2025-08-19,Cape Town,wind_speed_10m,7,3.0,3.0,-3.0
2025-08-19T12:29:26Z,2025-08-19,Cape Town,wind_speed_10m,8,3.0,3.0,-3.0
2025-08-19T12:29:26Z,2025-08-19,Cape Town,wind_speed_10m,9,3.0,3.0,-3.0
2025-08-19T12:29:26Z,2025-08-19,Cape Town,wind_speed_10m,10,3.0,3.0,-3.0
2025-08-19T12:29:26Z,2025-08-19,Cape Town,wind_speed_10m,11,3.0,3.0,-3.0
2025-08-19T12:29:26Z,2025-08-19,Cape Town,wind_speed_10m,12,3.0,3.0,-3.0
2025-08-19T12:29:26Z,2025-08-19,Cape Town,wind_speed_10m,13,3.0,3.0,-3.0
2025-08-19T12:29:26Z,2025-08-19,Cape Town,wind_speed_10m,14,0.6999999999999993,0.6999999999999993,-0.6999999999999993
2025-08-19T12:29:26Z,2025-08-19,Cape Town,wind_speed_10m,15,0.6999999999999993,0.6999999999999993,-0.6999999999999993
2025-08-19T12:29:26Z,2025-08-19,Cape Town,wind_speed_10m,46,4.6,4.6,-4.6
2025-08-19T12:29:26Z,2025-08-19,Cape Town,wind_speed_10m,47,4.6,4.6,-4.6
2025-08-19T12:29:26Z,2025-08-19,Cape Town,wind_speed_10m,48,4.6,4.6,-4.6
2025-08-19T12:29:26Z,2025-08-19,Cape Town,wind_speed_10m,49,4.6,4.6,-4.6
2025-08-19T12:29:26Z,2025-08-19,Cape Town,wind_speed_10m,50,4.6,4.6,-4.6
2025-08-19T12:29:26Z,2025-08-19,Cape Town,wind_speed_10m,51,4.6,4.6,-4.6
2025-08-19T12:29:26Z,2025-08-19,Cape Town,wind_speed_10m,52,4.6,4.6,-4.6
2025-08-19T12:29:26Z,2025-08-19,Cape Town,wind_speed_10m,53,4.6,4.6,-4.6
2025-08-19T12:29:26Z,2025-08-19,Cape Town,wind_speed_10m,54,4.6,4.6,-4.6
2025-08-19T12:29:26Z,2025-08-19,Cape Town,wind_speed_10m,55,4.6,4.6,-4.6
2025-08-19T12:29:26Z,2025-08-19,Cape Town,wind_speed_10m,56,4.699999999999999,4.699999999999999,-4.699999999999999
